CSV File for the Network on Day 229
1 - Minute m 
2 - Power Consumed at minute m 
3 - Power Produced at minute m 
4 - Energy Consumed since the beginning of the day 
5 - Energy Produced since the beginning of the day 
6 - Energy Lost since the beginning of the day 
 
0 ; 3211124.036465781 ; 6.317270510713576E8 ; 0.0 ; 0.0 ; 0.0
1 ; 3256083.5427327896 ; 6.326041607660432E8 ; 3211124.036465781 ; 6.317270510713576E8 ; 0.0
2 ; 3307474.4773424133 ; 6.353352122180915E8 ; 6467207.579198571 ; 1.264331211837401E9 ; 0.0
3 ; 3353057.574571193 ; 6.399206826104877E8 ; 9774682.056540985 ; 1.8996664240554924E9 ; 0.0
4 ; 3409716.1787140225 ; 6.463611640497215E8 ; 1.3127739631112177E7 ; 2.5395871066659803E9 ; 0.0
5 ; 3485018.9767665146 ; 6.546573784989774E8 ; 1.6537455809826199E7 ; 3.185948270715702E9 ; 0.0
6 ; 3579355.4585900996 ; 6.648101792273833E8 ; 2.0022474786592714E7 ; 3.8406056492146797E9 ; 0.0
7 ; 3716099.4204864027 ; 6.768205239539655E8 ; 2.3601830245182812E7 ; 4.505415828442063E9 ; 0.0
8 ; 3901109.6895949263 ; 6.906894023220499E8 ; 2.7317929665669214E7 ; 5.1822363523960285E9 ; 0.0
9 ; 4193704.248716631 ; 7.064177088733199E8 ; 3.1219039355264142E7 ; 5.872925754718079E9 ; 0.0
10 ; 4634704.884018003 ; 7.240060795026529E8 ; 3.541274360398077E7 ; 6.579343463591398E9 ; 0.0
11 ; 5328554.5704564275 ; 7.43454745910357E8 ; 4.0047448487998776E7 ; 7.303349543094051E9 ; 0.0
12 ; 6437242.954026354 ; 7.647634763961242E8 ; 4.537600305845521E7 ; 8.046804289004408E9 ; 0.0
13 ; 7503303.240648952 ; 7.879316350650766E8 ; 5.181324601248156E7 ; 8.811567765400532E9 ; 0.0
14 ; 7640505.316117142 ; 8.129583273755314E8 ; 5.931654925313052E7 ; 9.599499400465609E9 ; 0.0
15 ; 7695210.998878615 ; 8.398425636841624E8 ; 6.695705456924766E7 ; 1.041245772784114E10 ; 0.0
16 ; 7751078.707296791 ; 8.685833862719438E8 ; 7.465226556812628E7 ; 1.1252300291525303E10 ; 0.0
17 ; 7805742.502641661 ; 8.99179941869747E8 ; 8.240334427542306E7 ; 1.2120883677797247E10 ; 0.0
18 ; 7862581.48325962 ; 9.316315085143877E8 ; 9.020908677806473E7 ; 1.3020063619666994E10 ; 0.0
19 ; 7914377.391031305 ; 9.659374940993766E8 ; 9.807166826132435E7 ; 1.3951695128181381E10 ; 0.0
20 ; 7969461.171607103 ; 1.0020974214417278E9 ; 1.0598604565235566E8 ; 1.4917632622280758E10 ; 0.0
21 ; 8031009.992693873 ; 1.0401109091793886E9 ; 1.1395550682396276E8 ; 1.5919730043722486E10 ; 0.0
22 ; 8084506.644283706 ; 1.079977653242023E9 ; 1.2198651681665663E8 ; 1.6959840952901875E10 ; 0.0
23 ; 8138572.618778203 ; 1.1216974108048007E9 ; 1.3007102346094035E8 ; 1.8039818606143898E10 ; 0.0
24 ; 8202511.7955855355 ; 1.1652699871644661E9 ; 1.3820959607971856E8 ; 1.91615160169487E10 ; 0.0
25 ; 8260248.622490281 ; 1.2028234707180848E9 ; 1.464121078753041E8 ; 2.0326786004113167E10 ; 0.0
26 ; 8318687.176539611 ; 1.202879021058338E9 ; 1.546723564977944E8 ; 2.1529609474831253E10 ; 0.0
27 ; 8366932.510724984 ; 1.202935149827386E9 ; 1.62991043674334E8 ; 2.273248849588959E10 ; 0.0
28 ; 8432187.021228438 ; 1.2029917713309631E9 ; 1.7135797618505898E8 ; 2.3935423645716976E10 ; 0.0
29 ; 8483118.259209238 ; 1.203048814531807E9 ; 1.797901632062874E8 ; 2.513841541704794E10 ; 0.0
30 ; 8542222.872618552 ; 1.203106220125859E9 ; 1.8827328146549666E8 ; 2.6341464231579746E10 ; 0.0
31 ; 8589771.35297575 ; 1.203163938262023E9 ; 1.9681550433811522E8 ; 2.7544570451705605E10 ; 0.0
32 ; 8643238.745850207 ; 1.2032219267542706E9 ; 2.0540527569109097E8 ; 2.874773438996763E10 ; 0.0
33 ; 8695550.854812764 ; 1.2032801496716166E9 ; 2.1404851443694118E8 ; 2.99509563167219E10 ; 0.0
34 ; 8746590.503856508 ; 1.2033385762193406E9 ; 2.2274406529175395E8 ; 3.1154236466393517E10 ; 0.0
35 ; 8789918.1425874 ; 1.2033971798458436E9 ; 2.3149065579561046E8 ; 3.2357575042612858E10 ; 0.0
36 ; 8840856.205064217 ; 1.2034559375252674E9 ; 2.4028057393819785E8 ; 3.3560972222458702E10 ; 0.0
37 ; 8888667.48753515 ; 1.2035148291778188E9 ; 2.4912143014326206E8 ; 3.476442815998397E10 ; 0.0
38 ; 8936523.713880949 ; 1.203573837198616E9 ; 2.580100976307972E8 ; 3.596794298916179E10 ; 0.0
39 ; 8983832.078922462 ; 1.203632946072554E9 ; 2.6694662134467816E8 ; 3.7171516826360405E10 ; 0.0
40 ; 9021904.23960994 ; 1.2036921420577552E9 ; 2.759304534236006E8 ; 3.837514977243296E10 ; 0.0
41 ; 9064848.646097532 ; 1.2037514129240088E9 ; 2.849523576632106E8 ; 3.9578841914490715E10 ; 0.0
42 ; 9097427.863911578 ; 1.2038107477355454E9 ; 2.940172063093081E8 ; 4.078259332741473E10 ; 0.0
43 ; 9133588.73792998 ; 1.2038701366697495E9 ; 3.031146341732197E8 ; 4.198640407515027E10 ; 0.0
